Hour,HouseUsage,Day
21,312.032166673,15
22,227.853249996,15
23,150.59623333300001,15
00,104.24141667,16
01,166.98226666600002,16
02,125.947716667,16
03,253.308466665,16
04,137.686850001,16
05,94.82566667,16
06,67.234483334,16
07,66.930416666,16
08,69.694533329,16
09,42.685233332,16
10,45.404533334,16
11,60.977099996,16
12,48.389433333999996,16
13,33.752349998999996,16
14,43.889516662,16
15,71.239649999,16
16,81.322933332,16
17,133.820183335,16
18,106.063599999,16
19,237.889366662,16
20,86.94928333,16
21,190.777466655,16
22,139.100649996,16
23,132.674783331,16
00,112.562133335,17
01,98.538499995,17
02,115.917116662,17
03,172.031883332,17
04,222.529050007,17
05,97.440183334,17
06,133.615099998,17
07,79.320083335,17
08,114.36536666399999,17
09,70.783166668,17
10,39.767266666,17
11,81.198766667,17
12,37.513850002,17
13,40.997150001,17
14,45.572416669,17
15,44.1219,17
16,41.726283332,17
17,93.099866669,17
18,225.88911666799999,17
19,183.332283336,17
20,301.365116671,17
21,351.492466672,17
22,184.49845,17
23,92.32018333,17
00,68.989399999,18
01,81.534100001,18
02,93.923416667,18
03,171.396749999,18
04,114.168749998,18
05,59.856016665,18
06,55.653000005,18
07,22.021316667,18
08,26.416250001999998,18
09,27.68215,18
10,19.814949999,18
11,54.538383335,18
12,42.695166664,18
13,17.829849996,18
14,61.476616665,18
15,41.092933334,18
16,7.003033336,18
17,21.303599997,18
18,77.937383328,18
19,134.030516665,18
20,177.13203333500002,18
21,186.213816666,18
22,281.404849993,18
23,519.924416664,18
00,272.037699985,19
01,100.183733334,19
02,99.838966669,19
03,156.046849996,19
04,196.041533333,19
05,103.279716669,19
06,86.38181667,19
07,52.926116667,19
08,24.398883335,19
09,55.425883337,19
10,31.889883328,19
11,57.917500000000004,19
12,44.290133337,19
13,10.563033334,19
14,18.210366666,19
15,15.098966668,19
16,27.877116671,19
17,18.173183338,19
18,104.393149999,19
19,148.731316669,19
20,173.717383332,19
21,191.03675,19
22,284.518116664,19
23,487.1056,19
00,222.297250003,20
01,148.472649997,20
02,136.892083335,20
03,45.090833332,20
04,24.068683332,20
05,31.814500001,20
06,23.644999998,20
07,30.275900003,20
08,23.186066669,20
09,30.013383335,20
10,26.982083335,20
11,35.684883332,20
12,39.736716671,20
13,8.989916667,20
14,16.472883334,20
15,5.564133333999999,20
16,11.739766668,20
17,12.734966665,20
18,156.911283336,20
19,344.866383335,20
20,356.292716668,20
21,174.176400001,20
22,37.305049998,20
23,25.234400001,20
00,27.381566667999998,21
01,39.874200001,21
02,41.059799999,21
03,32.999433333,21
04,23.204183332,21
05,29.639633337,21
06,29.567750004,21
07,25.003416668,21
08,31.200216665,21
09,24.233033333999998,21
10,28.660683337,21
11,24.280316666999997,21
12,25.49563333,21
13,24.124233336,21
14,38.411083334,21
15,65.9666,21
16,29.221366669,21
17,40.886066666,21
18,28.809950001,21
19,42.590283332,21
20,55.885066671,21
21,98.617616669,21
22,90.35845,21
23,64.40895,21
00,44.0621,22
01,59.745916661,22
02,49.439200002,22
03,261.322416664,22
04,157.046733333,22
05,85.106283331,22
06,54.008216666,22
07,67.721616667,22
08,32.873783333,22
09,30.555716668,22
10,49.055383334,22
11,21.991066666,22
12,37.993233331,22
13,67.589650002,22
14,38.071499997,22
15,22.1963,22
16,12.860133334,22
17,20.701133333,22
18,34.792850001,22
19,41.418933335,22
20,72.263600002,22
21,125.188816667,22
22,83.187166665,22
23,69.96031666500001,22
00,80.22463333,23
01,88.553483332,23
02,76.42266667,23
03,36.468616665,23
04,23.812883335,23
05,27.060933331999998,23
06,27.838166667,23
07,22.934250001,23
08,30.666966669,23
09,21.618183331999997,23
10,27.560183332999998,23
11,50.858083333,23
12,35.46161667,23
13,19.414566669,23
14,22.447916668,23
15,9.914949996999999,23
16,5.079149998999999,23
17,11.051866664999999,23
18,8.638533337999998,23
19,10.480716665,23
20,14.064400002,23
21,26.112266668,23
22,40.96545,23
23,39.009900002,23
00,52.323016666,24
01,42.531083333,24
02,60.320116664,24
03,39.591366663,24
04,31.941783333,24
05,21.524183331,24
06,32.202150001,24
07,21.008483337,24
08,32.437233335,24
09,30.136066661999998,24
10,39.990666666,24
11,50.757416661,24
12,36.417533333,24
13,14.499083331,24
14,11.734399997999999,24
15,41.486300002,24
16,41.390149997,24
17,6.322616663999999,24
18,9.156583335999999,24
19,9.266083337,24
20,23.140916668,24
21,17.074633332999998,24
22,32.251716669,24
23,30.318066668,24
00,71.930183336,25
01,61.358899999,25
02,69.995033333,25
03,50.749483332,25
04,40.751,25
05,29.602583334,25
06,33.517849999,25
07,30.396766665999998,25
08,33.562383335,25
09,29.736916667,25
10,33.138183332,25
11,53.103666664,25
12,42.084199999,25
13,16.574049999,25
14,20.392216663,25
15,52.638283333,25
16,64.410599996,25
17,6.5801166659999994,25
18,22.372366667999998,25
19,97.822316668,25
20,262.434466665,25
21,168.40236667,25
22,158.367799998,25
23,156.38944999699999,25
00,83.174333336,26
01,67.755949999,26
02,53.42351667,26
03,71.185683332,26
04,33.231733334,26
05,26.898433335,26
06,35.589849999,26
07,24.623949998,26
08,34.965,26
09,32.583599998,26
10,27.050350002,26
11,106.7932,26
12,63.664516669,26
13,47.437633335,26
14,59.931083327,26
15,45.333616666,26
16,35.024283331999996,26
17,21.566083332999998,26
18,52.828066664,26
19,33.05655,26
20,13.888733332,26
21,33.459233329999996,26
22,36.528266669,26
23,26.000166665,26
00,38.588283329,27
01,37.351266669,27
02,43.803599999,27
03,36.968500003,27
04,37.153066664,27
05,29.362583329,27
06,33.930433332999996,27
07,36.93076667,27
08,29.476050001,27
09,31.081950001,27
10,32.701833330999996,27
11,24.435316667,27
12,24.727616664,27
13,14.978766666,27
14,4.904049999999999,27
15,6.962099998999999,27
16,5.326166665999999,27
17,6.218916667999999,27
18,7.8671166669999995,27
19,7.773983335999999,27
20,23.576200002,27
21,18.823700001,27
22,28.10625,27
23,29.884149997999998,27
00,26.037999998,28
01,31.992583331,28
02,23.489416667,28
03,32.616983334,28
04,29.860283332999998,28
05,24.397216672,28
06,29.227816668,28
07,25.409466665,28
08,31.626999999,28
09,20.31655,28
10,31.021366669,28
11,25.462283335,28
12,19.766049998,28
13,18.654116669,28
14,3.5513999999999992,28
15,7.615466668999999,28
16,6.7908,28
17,7.2143666689999995,28
18,6.929916662999999,28
19,6.068250001999999,28
20,20.096233326,28
21,21.528733335,28
22,27.775333332,28
23,36.253500001,28
00,31.033850000999998,29
01,450.61635,29
02,264.922816666,29
03,193.688149998,29
04,149.278733331,29
05,117.607616667,29
06,72.225050003,29
07,83.291249998,29
08,82.028166668,29
09,50.926733332,29
10,63.473316667,29
11,71.110750002,29
12,103.604950001,29
13,67.987349998,29
14,141.269716666,29
15,144.556466667,29
16,183.913716665,29
17,277.583583333,29
18,424.50493335,29
19,526.476499994,29
20,550.925049987,29
21,469.107850013,29
22,329.253299997,29
23,136.445666667,29
00,79.8044,30
01,121.820050002,30
02,78.249666663,30
03,152.463566663,30
04,65.678483334,30
05,30.059966664999997,30
06,27.043866664,30
07,29.170816667,30
08,26.835599999,30
09,24.456200001,30
10,24.894616665,30
11,72.479133334,30
12,34.882633336,30
13,14.877433335,30
14,11.380083332,30
15,9.031083333,30
16,15.076733331,30
17,22.465233335,30
18,12.870533336,30
19,48.595516666,30
20,97.368466666,30
21,125.745833332,30
22,133.581266666,30
23,91.00733333299999,30
00,54.525999996,31
01,50.437633335,31
02,60.512833329,31
03,47.501266668,31
04,26.535683334999998,31
05,30.426266667,31
06,28.091716665,31
07,25.920699996,31
08,24.730000003,31
09,26.610850002,31
10,26.655299998,31
11,50.189216665,31
12,32.162533332,31
13,27.599983332,31
14,24.088666669,31
15,22.304316668,31
16,16.556166664,31
17,15.241466664999999,31
18,21.402366669,31
19,16.398249998,31
20,22.089083331999998,31
21,27.865433335,31
22,50.300949999000004,31
23,57.741683337,31
00,102.77085,01
01,97.738666665,01
02,56.581733332,01
03,36.173366666,01
04,40.499,01
05,26.989199997,01
06,36.3872,01
07,27.791916666,01
08,32.798816668,01
09,29.690583338,01
10,30.075816667999998,01
11,56.496283335,01
12,51.599183339,01
13,33.563350000999996,01
14,26.951616665,01
15,29.688199999,01
16,28.379849999999998,01
17,21.087066667,01
18,15.436916667,01
19,50.505783334,01
20,29.82806667,01
21,43.580683334,01
22,35.529399998,01
23,35.317766665,01
00,58.265383335,02
01,65.229599998,02
02,57.605483335,02
03,36.348333329,02
04,30.224550002,02
05,29.80101667,02
06,28.383716662999998,02
07,29.457900003,02
08,33.978333335,02
09,32.804883331,02
10,52.397633333,02
11,55.281550001,02
12,30.308849999,02
13,8.944783335999999,02
14,20.755249998,02
15,9.414716668999999,02
16,21.497450002,02
17,44.008633334,02
18,68.544616666,02
19,43.704933333,02
20,30.040150004,02
21,30.641716666,02
22,31.371983332,02
23,37.352216667,02
00,55.803500002,03
01,66.321733334,03
02,48.133716666,03
03,36.270266665,03
04,31.127650001,03
05,32.903499995,03
06,32.032316666999996,03
07,31.790383329,03
08,31.783899997,03
09,31.832049998,03
10,32.30616667,03
11,38.592516666,03
12,41.461783331999996,03
13,31.834866668,03
14,39.533266664,03
15,41.131116667,03
16,38.960866665,03
17,35.850500003,03
18,54.914833329,03
19,57.028183332,03
20,66.659133336,03
21,50.406483331,03
22,92.606716665,03
23,71.661083334,03
00,59.001633332,04
01,56.411866662,04
02,68.2613,04
03,32.874516669,04
04,34.151216665999996,04
05,26.471200001,04
06,27.876066664,04
07,35.939749999,04
08,34.845500002,04
09,28.279900001,04
10,23.308183331,04
11,32.232666668,04
12,37.802383336,04
13,36.620449996,04
14,55.949633334,04
15,39.454316665,04
16,68.841099998,04
17,35.483133334,04
18,41.234383335,04
19,48.4997,04
20,58.369299998,04
21,37.057966668,04
22,65.173916667,04
23,58.299683334,04
00,33.22431667,05
01,33.315933333,05
02,27.509416668,05
03,29.612816671,05
04,30.380566669,05
05,25.862566665,05
06,30.730149998999998,05
07,33.396816666,05
08,39.782799997,05
09,28.531533333,05
10,31.576366666,05
11,30.1209,05
12,27.176299997999998,05
13,25.733149998,05
14,21.685483335,05
15,54.716583334,05
16,24.283383331,05
17,51.698983336,05
18,37.163749996,05
19,58.62018333,05
20,68.914583334,05
21,85.12873333,05
22,197.054633332,05
23,45.076583334,05
00,58.363316665,06
01,72.571499999,06
02,52.790216665,06
03,34.924983335,06
04,33.364633338,06
05,31.198216666,06
06,30.053549999999998,06
07,34.561000002,06
08,29.616933332,06
09,29.646133335,06
10,30.099733333,06
11,47.777316669,06
12,45.037799995,06
13,27.030266669,06
14,27.752616666999998,06
15,12.730883334,06
16,14.973750002,06
17,24.174766667,06
18,12.978699997,06
19,26.108266666,06
20,20.545716668,06
21,27.532950003,06
22,29.853349998,06
23,26.204316668,06
00,52.842750002,07
01,34.089783329999996,07
02,62.381899996,07
03,69.541749999,07
04,68.904583336,07
05,24.619883334,07
06,30.699233337,07
07,26.245616664,07
08,29.276616663,07
09,23.339599998,07
10,24.069400000999998,07
11,54.362783335,07
12,37.035066667,07
13,25.2504,07
14,23.441166666,07
15,21.173083330999997,07
16,14.408650001,07
17,8.109016668999999,07
18,21.206450003,07
19,14.665733364,07
20,19.820616669,07
21,26.904866665,07
22,37.144033333,07
23,138.891283334,07
00,64.458650002,08
01,58.452366665,08
02,52.909683334,08
03,63.971783332,08
04,69.636883328,08
05,71.698583332,08
06,45.945616666,08
07,39.636716671,08
08,36.026299997,08
09,39.365516667,08
10,31.598133331,08
11,60.039533336,08
12,36.118033335,08
13,30.241950001,08
14,19.639383333999998,08
15,6.848050000999999,08
16,24.927816668,08
17,10.094716664,08
18,10.573916665999999,08
19,19.676316664999998,08
20,18.024533333,08
21,56.027700003,08
22,56.412450001,08
23,57.75723333,08
00,51.548366664,09
01,77.421816665,09
02,243.657400001,09
03,185.507116667,09
04,99.852533338,09
05,93.211416666,09
06,64.907766666,09
07,79.209499995,09
08,57.374833333,09
09,27.086450002,09
10,64.714100003,09
11,73.226500006,09
12,47.765866668,09
13,22.995999999,09
14,84.673833329,09
15,204.585433333,09
16,229.380233335,09
17,289.025533319,09
18,374.027166676,09
19,442.37701667,09
20,368.768650001,09
21,180.268033337,09
22,80.432616666,09
23,68.73086667,09
00,64.757066665,10
01,50.675683333,10
02,228.49846666599998,10
03,101.600416667,10
04,56.937100004,10
05,28.188083331999998,10
06,28.953350003,10
07,54.532283338,10
08,32.484983335,10
09,49.517566662,10
10,73.186366666,10
11,57.030249997,10
12,54.136149998,10
13,52.005083328,10
14,63.100083334,10
15,22.841849998,10
16,14.996050000999999,10
17,22.267600000999998,10
18,10.293383334,10
19,358.856100002,10
20,290.299433333,10
21,28.944783336,10
22,30.260216663999998,10
23,34.265800002,10
00,62.381900002,11
01,57.636516668,11
02,205.331,11
03,141.649883333,11
04,92.42509999800001,11
05,70.158833337,11
06,96.59816666900001,11
07,55.174966665999996,11
08,54.002066666,11
09,56.114833333,11
10,57.641000003,11
11,53.809433335,11
12,61.068866667,11
13,94.505116667,11
14,65.124366667,11
15,74.539616667,11
16,47.836483331,11
17,33.156599998,11
18,38.606783332,11
19,19.386983331,11
20,88.046716669,11
21,105.581866667,11
22,160.172850001,11
23,80.182683334,11
00,87.249100002,12
01,50.07665,12
02,65.232933333,12
03,32.204516668,12
04,29.465399995,12
05,29.062083332,12
06,29.034933328999998,12
07,23.902083334,12
08,28.785516666,12
09,25.707550001,12
10,24.707983328999997,12
11,26.084316665,12
12,20.696016664,12
13,29.053283335,12
14,42.031383332,12
15,102.215766669,12
16,120.256783332,12
17,33.596216666,12
18,31.517616666,12
19,49.058433332999996,12
20,52.786483335999996,12
21,44.258783338,12
22,43.054833333,12
23,64.976866662,12
00,97.065899999,13
01,106.979833332,13
02,64.341616668,13
03,34.388583334,13
04,45.127283335,13
05,35.112049999999996,13
06,27.392466667999997,13
07,38.176366664999996,13
08,40.448483333,13
09,23.374033335,13
10,36.145400001,13
11,65.990666671,13
12,40.706800002,13
13,17.764216666,13
14,41.7321,13
15,30.196066668,13
16,4.660966662999999,13
17,8.574200001,13
18,17.206649998,13
19,11.900050000999999,13
20,19.467666667,13
21,25.948783335,13
22,41.903183334,13
23,52.294183333,13
00,38.898433332,14
01,29.123833334,14
02,58.386849998,14
03,34.374933332,14
04,28.530683334,14
05,27.335533335,14
06,23.431466662,14
07,27.661900003,14
08,26.377666665,14
09,31.844800002,14
10,48.942666662,14
11,57.899316668,14
12,37.812900001,14
13,14.321200003,14
14,5.8200500029999995,14
15,4.165900001999999,14
16,8.998016664,14
17,6.729466668,14
18,12.582516666,14
19,18.787383332,14
20,45.435216671,14
21,42.395066666,14
22,59.393966666,14
23,80.879316663,14
00,102.916316669,15
01,83.30028333599999,15
02,34.597216667,15
03,28.340716671,15
04,24.341416669,15
05,25.348516662999998,15
06,22.087033332999997,15
07,27.055133334,15
08,25.744783333,15
09,34.815816667,15
10,36.119283338,15
11,53.563583334,15
12,46.125916665,15
13,29.120549995999998,15
14,28.193933335,15
15,9.314600000999999,15
16,6.847449999999999,15
17,13.006850003,15
18,25.983866667999997,15
19,39.941483332,15
20,30.885166667,15
21,33.314000001000004,15
22,24.418000001,15
23,33.617149996,15
00,32.206900001,16
01,28.378916668,16
02,31.519866668,16
03,29.115283335,16
04,29.311333334,16
05,27.777750005,16
06,30.866350001,16
07,24.666550002,16
08,35.285349996,16
09,23.851233331,16
10,32.990283332,16
11,21.558466669999998,16
12,26.473766668,16
13,8.905583333,16
14,6.436216667999999,16
15,6.574450001999999,16
16,21.520933338,16
17,14.79748333,16
18,3.6679666669999995,16
19,14.840883330999999,16
20,19.444283327,16
21,24.890700002,16
22,21.960100003,16
23,32.123400001,16
00,28.428166668,17
01,31.713499999,17
02,26.601283329999998,17
03,28.714883334,17
04,29.656516662999998,17
05,23.415383334999998,17
06,30.809149999,17
07,21.704483332,17
08,28.531483335,17
09,25.25805,17
10,29.760299998999997,17
11,36.230533336,17
12,29.90685,17
13,14.204966667999999,17
14,2.6913166649999996,17
15,5.4026166689999995,17
16,4.873783330999999,17
17,7.049100001999999,17
18,9.061233332999999,17
19,5.157783332999999,17
20,21.52345,17
21,24.957433331999997,17
22,30.359550001,17
23,29.067200006,17
00,29.476366667999997,18
01,29.055033335,18
02,24.322533334,18
03,29.178233334999998,18
04,21.650016664,18
05,30.316499999,18
06,23.787833334,18
07,27.619883332,18
08,26.956700002,18
09,28.953000001,18
10,29.238100003,18
11,21.015233331,18
12,31.839466667,18
13,21.770883339,18
14,25.209016663,18
15,24.12155,18
16,14.477216665999999,18
17,26.031349999,18
18,18.693383335,18
19,29.219499998,18
20,32.348499997,18
21,50.840016668,18
22,35.801033335,18
23,86.22933333,18
00,55.120383335,19
01,36.929500001,19
02,24.927566666,19
03,26.2761,19
04,28.720949998,19
05,29.929833335,19
06,27.8833,19
07,27.049033333,19
08,29.254099998,19
09,29.283283336,19
10,22.945683335,19
11,31.735899996,19
12,26.321649999999998,19
13,73.360933337,19
14,47.347216668,19
15,68.306966665,19
16,59.861450006,19
17,50.512649995,19
18,57.585350001,19
19,47.561233333,19
20,36.275416667,19
21,34.190983335,19
22,62.853350002,19
23,100.324483332,19
00,74.9479,20
01,79.396783333,20
02,61.427416669,20
03,41.17873333,20
04,43.757483332,20
05,42.290549997,20
06,38.717699999,20
07,30.773749996,20
08,36.924516669,20
09,30.715450002,20
10,32.01291667,20
11,55.224883334,20
12,47.664466668,20
13,24.638049998,20
14,20.463599997,20
15,14.302066665999998,20
16,7.687583332,20
17,9.001550001,20
18,17.7335,20
19,39.505800001,20
20,52.64896667,20
21,34.664716666,20
22,44.63333333,20
23,33.853383332,20
00,36.030583337,21
01,29.765783335,21
02,54.074900001,21
03,47.935266665,21
04,24.207599999,21
05,28.436883333999997,21
06,26.665316662,21
07,23.677516669,21
08,27.065033336,21
09,25.376083329,21
10,29.113166665999998,21
11,54.169183332,21
12,41.728666666,21
13,19.573983330999997,21
14,14.685050000999999,21
15,4.1676833339999995,21
16,6.794033331,21
17,19.200899996,21
18,20.101166667,21
19,21.170833334999998,21
20,22.550066667,21
21,26.936366668999998,21
22,38.953633336,21
23,42.417783337,21
00,37.048933334,22
01,49.547233335,22
02,58.789033332,22
03,35.582466668,22
04,25.579399998,22
05,28.238899998999997,22
06,29.605016666999997,22
07,22.856783332,22
08,25.988333333,22
09,24.918500002,22
10,21.828899997,22
11,56.654383332,22
12,49.917533332,22
13,19.305483332999998,22
14,34.423666667,22
15,31.495733332,22
16,5.190116666,22
17,6.171283335999999,22
18,5.101533332,22
19,5.661616668999999,22
20,15.449800001,22
21,27.086966666,22
22,35.070616666,22
23,46.831400001,22
00,32.993233332,23
01,32.578633338,23
02,40.242566665,23
03,40.309683337,23
04,26.467233328,23
05,24.905416669,23
06,31.797783335,23
07,30.400416663999998,23
08,21.42858333,23
09,24.672266669,23
10,26.05683333,23
11,63.202766661,23
12,44.527583332,23
13,30.16555,23
14,34.182533335,23
15,62.491116667,23
16,79.9615,23
17,27.319983332,23
18,16.548116669,23
19,14.476400001999998,23
20,22.419899999,23
21,24.077000002,23
22,31.491566665,23
23,78.626783335,23
00,79.450166669,24
01,95.125800001,24
02,71.568150002,24
03,70.499383333,24
04,77.203649998,24
05,78.699483332,24
06,49.729100001,24
07,58.816,24
08,41.525166668,24
09,40.570150003,24
10,46.338383333,24
11,106.732266671,24
12,103.010749998,24
13,46.644499998,24
14,23.517316667,24
15,24.742600002,24
16,23.501800004,24
17,19.807666662,24
18,41.733350002,24
19,58.147333332,24
20,130.995066668,24
21,188.746683338,24
22,67.891216666,24
23,77.8105,24
00,84.6931,25
01,94.358083336,25
02,55.25241667,25
03,53.211550004,25
04,32.928750001,25
05,30.177566666,25
06,28.5597,25
07,26.701916666,25
08,27.444683333,25
09,32.290583336,25
10,28.642033335,25
11,22.345033334,25
12,25.969833337,25
13,50.349016668,25
14,52.324383334,25
15,100.436800003,25
16,76.113883329,25
17,38.583516667,25
18,46.421383331,25
19,79.775449998,25
20,133.955200004,25
21,102.970583335,25
22,71.039450001,25
23,112.074500002,25
00,108.542716668,26
01,115.926133335,26
02,54.316149999,26
03,35.391649996,26
04,43.71111667,26
05,33.640233333,26
06,24.660549999,26
07,25.899766664999998,26
08,31.359950002,26
09,24.952483332,26
10,29.049166666999998,26
11,23.279250000999998,26
12,27.535449998,26
13,27.601650003,26
14,20.695549998,26
15,27.061066668,26
16,9.636983333999998,26
17,10.810766666,26
18,32.444816663,26
19,35.566433335,26
20,26.865083333999998,26
21,68.864233332,26
22,148.43058333300002,26
23,60.104866668999996,26
00,47.480233335,27
01,72.324800004,27
02,97.4821,27
03,107.17488333200001,27
04,44.263933337,27
05,37.371749998,27
06,33.975866669,27
07,36.995716668,27
08,32.820883332,27
09,41.258933334,27
10,40.415166669,27
11,73.874966668,27
12,55.185866663,27
13,24.621966662,27
14,24.298633335,27
15,17.54523333,27
16,19.128383338,27
17,10.838549998,27
18,10.320849998,27
19,21.372933334,27
20,17.804483334,27
21,25.51498333,27
22,38.709983332,27
23,47.150633336,27
00,33.588183335,28
01,31.281433331,28
02,54.666683333,28
03,43.157216666,28
04,38.186616666,28
05,24.813783335,28
06,25.150716664,28
07,27.821016666,28
08,21.818866662999998,28
09,32.650983335,28
10,27.784899999,28
11,48.513716669,28
12,45.358366668,28
13,23.901933336,28
14,25.518999995999998,28
15,30.309483335,28
16,19.708783337,28
17,25.074816665,28
18,48.841000003,28
19,24.448399999,28
20,28.0774,28
21,25.149266666,28
22,38.255483333,28
23,49.107033333,28
00,35.609533334,29
01,40.181050002,29
02,49.84568333,29
03,71.74346666299999,29
04,62.46233333,29
05,38.912250003,29
06,21.975833332999997,29
07,22.774150001,29
08,30.315950001,29
09,26.354216665,29
10,26.774116666999998,29
11,42.471133332,29
12,44.274566671,29
13,19.041950001,29
14,10.778816668,29
15,5.227649999,29
16,5.130633333,29
17,3.648650000999999,29
18,5.970099998999999,29
19,16.831983332,29
20,20.250850002,29
21,21.598749997,29
22,33.76025,29
23,42.378583333,29
00,51.968466668,30
01,49.707433329,30
02,57.357283331,30
03,42.301466667999996,30
04,31.775083333,30
05,30.73863333,30
06,44.512650001,30
07,27.078400003,30
08,22.606916663,30
09,22.836983333,30
10,28.485466666,30
11,48.847816666,30
12,49.107733333,30
13,24.072533332,30
14,23.102716666,30
15,20.414716664,30
16,34.3297,30
17,54.419916665,30
18,56.386999997000004,30
19,63.000550004000004,30
20,51.154299997,30
21,31.179133336,30
22,30.899233334999998,30
23,21.954183335,30
00,22.171366665,01
01,24.525816668,01
02,29.739116668999998,01
03,28.763633332,01
04,27.651566667,01
05,24.475116669,01
06,25.200633333,01
07,23.879250005,01
08,22.373733333999997,01
09,24.187583333,01
10,23.515433332,01
11,40.736933332999996,01
12,26.866666665,01
13,25.693216665999998,01
14,25.975133338,01
15,28.663633338,01
16,75.007583332,01
17,61.981599998,01
18,69.603066666,01
19,63.165116666,01
20,74.60263333500001,01
21,67.123783333,01
22,102.252816662,01
23,47.501333332,01
00,106.043650001,02
01,106.387833331,02
02,58.277549998,02
03,35.749233331,02
04,32.996850001,02
05,29.585483335,02
06,29.297600002,02
07,36.308216669000004,02
08,32.424516667,02
09,28.047333331999997,02
10,29.454283335,02
11,41.188883333,02
12,33.594366667,02
13,51.489599995,02
14,76.462633335,02
15,48.595316666,02
16,72.9057,02
17,65.194983334,02
18,86.917766667,02
19,88.980349999,02
20,52.547416666000004,02
21,60.780083336,02
22,65.761783333,02
23,63.398699999,02
00,68.191949997,03
01,82.551816664,03
02,67.8783,03
03,30.305900002999998,03
04,31.771716669,03
05,31.785416668,03
06,30.240583331,03
07,31.823883334,03
08,30.037150002,03
09,30.114966665,03
10,26.692333335,03
11,59.272566667,03
12,45.730533331,03
13,64.064933337,03
14,27.510633333,03
15,47.109683333,03
16,39.899983334,03
17,28.855366667,03
18,32.034516667,03
19,32.763716668,03
20,23.387949998,03
21,39.672133335,03
22,72.345583331,03
23,64.368566667,03
00,62.703249999,04
01,76.998533333,04
02,97.892483331,04
03,111.9055,04
04,70.791133334,04
05,34.942299999,04
06,41.139749999,04
07,33.721483332,04
08,35.791133334,04
09,33.379350001,04
10,32.995116669,04
11,80.889416665,04
12,41.945466666,04
13,21.500816665,04
14,21.574433335,04
15,20.481016669,04
16,44.79745,04
17,35.761433329,04
18,18.396449999999998,04
19,24.915599998999998,04
20,21.367716663,04
21,35.579449999,04
22,47.044349998,04
23,52.103233335,04
00,44.50128333,05
01,59.442566666,05
02,75.032849997,05
03,85.022783328,05
04,20.8599,05
05,26.977933333,05
06,19.851016667,05
07,25.772766666,05
08,23.052283335,05
09,29.043250004,05
10,22.238916665999998,05
11,66.241183335,05
12,35.985699998,05
13,26.942483331,05
14,53.969450003,05
15,35.722716667,05
16,4.998749999999999,05
17,6.133333329999999,05
18,4.908350000999999,05
19,8.178166666,05
20,39.743650001,05
21,46.668650002,05
22,55.300766669,05
23,44.604099999,05
00,44.214150007,06
01,61.547533332,06
02,63.055150002,06
03,37.184633336,06
04,30.264699998999998,06
05,27.975416663999997,06
06,36.833133334,06
07,28.08045,06
08,31.0758,06
09,27.970500000999998,06
10,31.722383331,06
11,63.72133333,06
12,52.297516664,06
13,26.136916667999998,06
14,9.140933335999998,06
15,14.954150002999999,06
16,10.648433332,06
17,16.518233335999998,06
18,19.716283336,06
19,19.679599998,06
20,18.357233332,06
21,41.015083336,06
22,50.518366665,06
23,39.162116667,06
00,47.931683329,07
01,46.383383333,07
02,88.185216672,07
03,82.032099998,07
04,28.142150002,07
05,21.025966667,07
06,24.974783330999998,07
07,25.306333332999998,07
08,25.838850001,07
09,28.269383331,07
10,25.338100002,07
11,61.712866668,07
12,34.793683334,07
13,27.505249998,07
14,16.123483332,07
15,15.816083336,07
16,15.370099998999999,07
17,12.360733329999999,07
18,4.748333333,07
19,22.837049999999998,07
20,14.677050002,07
21,22.886766665,07
22,28.669300001,07
23,26.237266666,07
00,26.865683332,08
01,21.511349998,08
02,23.938866665,08
03,29.681166666,08
04,23.966316665999997,08
05,26.240533330999998,08
06,22.732866668,08
07,23.902950001,08
08,27.189166669,08
09,29.126800001,08
10,23.732900001,08
11,25.375216665,08
12,18.509483333,08
13,17.851400003,08
14,17.974683337,08
15,12.167666666999999,08
16,12.22581667,08
17,16.147399999,08
18,17.065783331,08
19,21.989316666,08
20,20.780916667,08
21,21.595150003,08
22,19.343250001999998,08
23,25.036000001999998,08
00,27.333116668,09
01,20.1721,09
02,21.63313334,09
03,23.065983333,09
04,23.665583334,09
05,37.371450004,09
06,23.763533332999998,09
07,23.073399998,09
08,20.029566662,09
09,23.712083336,09
10,29.173700002,09
11,19.540683334,09
12,22.012016668,09
13,26.032433335,09
14,19.32673333,09
15,43.370150005,09
16,82.637883336,09
17,51.285766669000004,09
18,38.179216665,09
19,39.005866665,09
20,54.632899998,09
21,41.290166664,09
22,90.387999998,09
23,50.474583333,09
00,113.371899997,10
01,92.242483333,10
02,46.288800001,10
03,60.827999998,10
04,25.449283336,10
05,28.929850001,10
06,23.154199999,10
07,23.097833331,10
08,32.559549998,10
09,31.417316665999998,10
10,51.252683331,10
11,36.013266662999996,10
12,56.737066669,10
13,57.669300000999996,10
14,98.311783334,10
15,43.87695,10
16,23.606249999,10
17,27.835399997,10
18,4.473216669999999,10
19,26.165583333999997,10
20,35.719316669,10
21,214.112549998,10
22,83.89741667,10
23,64.879233331,10
00,108.732266668,11
01,94.425750001,11
02,37.206616669,11
03,23.884933333,11
04,25.382483334,11
05,27.839016667,11
06,23.092033334,11
07,23.156333334,11
08,23.059199999,11
09,31.863066668,11
10,51.167283331,11
11,100.960550005,11
12,37.793616666,11
13,19.394133333,11
14,5.481266668,11
15,3.0707333319999996,11
