Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword
A1276,data analytics course,90,3577,233.54,24,5,0.052,1175,20241114,hyderabad,tablet,analytics for data
A1277,data analytics course,148,4469,209.76,25,8,0.054,1505,20241125,hyderbad,tablet,data analytics course
A1278,data analytics course,129,3611,227.82,11,7,0.054,1250,20241122,hyderabad,tablet,data analytics training
A1279,data analytics course,120,3947,193.49,15,6,0.05,1305,20241112,hyderabad,mobile,data analytics training
A1280,data analytics course,82,4239,191.75,23,8,0.046,1062,20241122,hyderbad,mobile,learn data analytics
A1281,data analytics course,145,5973,242.16,12,7,0.048,1508,20241114,hyderabad,tablet,online data analytics
A1282,data analytics course,190,4525,188.85,10,5,0.026,1875,20241101,hyderbad,tablet,data analytics training
A1283,data analytics course,137,4395,241.58,24,4,0.043,1512,20241106,hyderabad,desktop,online data analytics
A1284,data analytics course,157,3047,222.66,19,3,0.019,1964,1112024,hyderabad,mobile,data analytics online
A1285,data analytics course,105,5348,226.1,27,5,0.048,1003,12112024,hyderabad,tablet,learn data analytics
A1286,data analytics course,149,3101,231.44,15,9,0.06,1126,20241106,hyderabad,tablet,data analytics training
A1287,data analytics course,159,3693,187.09,24,6,0.038,1256,24112024,hyderabad,desktop,learn data analytics
A1288,data analytics course,150,5590,215.57,20,8,0.046,1286,2112024,hyderabad,mobile,data analytics course
A1289,data analytics course,0,5277,227.46,10,5,0.046,1541,20241115,hyderabad,tablet,data analytics online
A1290,data analytics course,98,4653,205.84,29,5,0.051,1866,2112024,hyderbad,mobile,data analytics online
A1291,data analytics course,86,3513,211.16,22,7,0.046,1917,10112024,hyderabad,desktop,data analytics course
A1292,data analytics course,128,5772,235.54,20,10,0.078,1215,4112024,hyderabad,desktop,data analytics training
A1293,data analytics course,105,5840,236.56,22,8,0.047,1811,24112024,hyderabad,tablet,data analytics course
A1294,data analytics course,90,0,249.0,21,10,0.046,1245,19112024,hyderabad,mobile,data analytics course
A1295,data analytics course,89,5158,211.76,20,5,0.056,1119,20241121,hyderabad,desktop,online data analytics
A1296,data analytics course,119,3489,194.36,14,3,0.055,1633,20241110,hyderabad,mobile,data analytics course
A1297,data analytics course,173,3977,229.82,30,5,0.037,1584,20241122,hyderabad,desktop,learn data analytics
A1298,data analytics course,95,3397,181.89,0,7,0.074,1560,20241127,hyderabad,tablet,data analytics course
A1299,data analytics course,112,5194,245.97,10,5,0.045,1016,21112024,hyderabad,tablet,data analytics training
A1300,data analytics course,134,3007,217.53,10,5,0.037,1371,30112024,hyderabad,mobile,data analytics training
A1301,data analytics course,113,5721,216.7,11,6,0.053,1743,20241117,hyderbad,desktop,data analytics training
A1302,data analytics course,157,3546,189.11,16,5,0.032,1333,28112024,hyderabad,mobile,data analytics online
A1303,data analytics course,105,3670,245.85,24,9,0.046,1653,20241124,hyderabad,tablet,data analytics course
A1304,data analytics course,162,5915,211.96,11,0,0.046,1394,20241120,hyderabad,tablet,analytics for data
A1305,data analytics course,0,4450,219.21,16,10,0.056,1917,20241110,hyderabad,mobile,learn data analytics
A1306,data analytics course,136,5782,189.65,23,6,0.044,1951,20241111,hyderabad,tablet,data analytics training
A1307,data analytics course,192,4339,245.57,24,8,0.047,1284,20241118,hyderabad,mobile,learn data analytics
A1308,data analytics course,147,5870,215.57,14,8,0.054,1748,20241102,hyderabad,mobile,data analytics training
A1309,data analytics course,164,5662,186.41,11,9,0.055,1020,17112024,hyderabad,tablet,data analytics course
A1310,data analytics course,192,5130,184.63,19,4,0.046,1087,20241107,hyderabad,desktop,data analytics course
A1311,data analytics course,139,4608,224.99,12,8,0.046,1095,20241112,hyderbad,desktop,data analytics training
A1312,data analytics course,199,5290,218.55,20,7,0.035,1234,20241130,hyderabad,tablet,learn data analytics
A1313,data analytics course,82,4961,220.29,27,7,0.059,1149,2112024,hyderabad,tablet,data analytics course
A1314,data analytics course,175,4347,242.06,17,3,0.017,1617,20241122,hyderabad,desktop,data analytics training
A1315,data analytics course,181,5664,204.74,22,5,0.028,1719,22112024,hyderabad,desktop,data analytics course
A1316,data analytics course,146,3757,192.59,25,9,0.046,1169,20241109,hyderabad,desktop,online data analytics
A1317,data analytics course,192,4225,242.0,24,6,0.031,1032,20241101,hyderabad,mobile,data analytics online
A1318,data analytics course,149,3410,181.12,20,4,0.033,1806,20241117,hyderbad,desktop,learn data analytics
A1319,data analytics course,93,3934,226.84,20,6,0.065,1964,20241118,hyderabad,mobile,data analytics online
A1320,data analytics course,182,3384,187.67,18,8,0.044,1769,20241101,hyderabad,desktop,analytics for data
A1321,data analytics course,99,3842,246.3,23,8,0.081,1452,10112024,hyderabad,tablet,online data analytics
A1322,data analytics course,188,4022,238.61,20,8,0.043,1505,20241106,hyderabad,mobile,data analytics online
A1323,data analytics course,193,5786,201.51,16,10,0.052,1617,20241105,hyderabad,tablet,data analytics training
A1324,data analytics course,107,4423,239.47,25,9,0.084,1370,20241123,hyderabad,desktop,analytics for data
A1325,data analytics course,131,4228,230.18,16,9,0.069,1393,20241107,hyderabad,desktop,data analytics training
A1326,data analytics course,139,5120,199.3,24,5,0.036,1835,20241123,hyderabad,mobile,data analytics course
A1327,data analytics course,141,3600,227.54,20,6,0.043,1367,20241107,hyderabad,desktop,learn data analytics
A1328,data analytics course,175,5016,215.57,16,3,0.017,1836,20241107,hyderabad,tablet,learn data analytics
A1329,data analytics course,96,5771,213.98,30,3,0.031,1130,30112024,hyderbad,mobile,analytics for data
A1330,data analytics course,0,4615,194.89,12,6,0.046,1923,20241125,hyderbad,tablet,data analytics training
A1331,data analytics course,187,3115,184.61,12,3,0.016,1324,20241130,hyderbad,mobile,learn data analytics
A1332,data analytics course,153,5886,218.33,29,3,0.02,1424,20241120,hyderabad,mobile,analytics for data
A1333,data analytics course,122,4929,192.72,10,10,0.082,1505,20241112,hyderbad,desktop,data analytics training
A1334,data analytics course,151,4357,238.69,28,9,0.06,1447,20241113,hyderabad,tablet,analytics for data
A1335,data analytics course,116,4519,184.29,23,7,0.046,1070,20241112,hyderabad,desktop,data analytics training
A1336,data analytics course,145,5612,207.34,22,4,0.028,1689,12112024,hyderabad,desktop,learn data analytics
A1337,data analytics course,90,3251,198.69,12,7,0.078,1044,30112024,hyderabad,mobile,learn data analytics
A1338,data analytics course,133,3360,203.78,13,9,0.068,1654,20241114,hyderabad,mobile,online data analytics
A1339,data analytics course,135,5891,245.69,21,6,0.044,1947,20241105,hyderbad,mobile,learn data analytics
A1340,data analytics course,155,5835,239.52,10,4,0.041,1505,20241113,hyderabad,mobile,analytics for data
A1341,data analytics course,100,4928,186.68,22,10,0.1,1071,20241123,hyderabad,mobile,analytics for data
A1342,data analytics course,138,4049,182.66,20,7,0.051,1292,20241120,hyderabad,mobile,online data analytics
A1343,data analytics course,109,4114,243.33,18,6,0.044,1456,20241125,hyderbad,tablet,learn data analytics
A1344,data analytics course,124,3947,198.11,11,4,0.032,1308,26112024,hyderabad,mobile,data analytics course
A1345,data analytics course,0,3705,239.26,25,0,0.046,1506,2112024,hyderabad,tablet,online data analytics
A1346,data analytics course,197,5365,208.86,14,4,0.031,1106,20241101,hyderabad,tablet,data analytics training
A1347,data analytics course,114,5213,224.65,26,4,0.035,1218,20241129,hyderabad,tablet,online data analytics
A1348,data analytics course,117,3951,212.02,16,5,0.052,1949,20241110,hyderbad,desktop,data analytics training
A1349,data analytics course,198,3405,224.9,13,10,0.051,1631,20241114,hyderabad,tablet,online data analytics
A1350,data analytics course,160,5367,208.47,20,8,0.046,1853,15112024,hyderabad,tablet,data analytics course
A1351,data analytics course,137,3602,194.55,23,5,0.036,1580,20241102,hyderbad,tablet,data analytics course
A1352,data analytics course,163,3917,209.01,10,3,0.046,1823,20241117,hyderbad,tablet,data analytics training
A1353,data analytics course,138,5671,244.12,26,3,0.046,1505,13112024,hyderbad,tablet,analytics for data
A1354,data analytics course,194,5019,227.67,28,7,0.036,1019,22112024,hyderabad,mobile,learn data analytics
A1355,data analytics course,177,3569,190.31,13,8,0.035,1403,20241125,hyderbad,mobile,online data analytics
A1356,data analytics course,113,3420,223.48,22,10,0.058,1138,20241123,hyderabad,mobile,online data analytics
A1357,data analytics course,133,3064,221.8,22,5,0.038,1538,20241111,hyderabad,mobile,learn data analytics
A1358,data analytics course,118,3730,207.5,25,8,0.039,1011,20241112,hyderabad,mobile,data analytics training
A1359,data analytics course,109,5852,235.44,20,5,0.046,1946,14112024,hyderabad,desktop,analytics for data
A1360,data analytics course,109,4011,184.51,13,6,0.053,1375,20241123,hyderabad,desktop,data analytics online
A1361,data analytics course,128,4636,243.83,20,10,0.059,1941,2112024,hyderabad,mobile,data analytics training
A1362,data analytics course,181,3087,201.29,19,10,0.046,1505,20112024,hyderbad,mobile,data analytics online
A1363,data analytics course,89,5872,198.32,14,6,0.067,1553,20241120,hyderabad,mobile,online data analytics
A1364,data analytics course,157,5762,248.1,26,4,0.025,1999,20241105,hyderabad,tablet,data analytics online
A1365,data analytics course,88,3396,193.79,19,5,0.057,1860,20241118,hyderabad,mobile,online data analytics
A1366,data analytics course,130,3092,211.39,28,7,0.054,1031,20241124,hyderabad,tablet,data analytics course
A1367,data analytics course,194,4240,213.45,18,4,0.046,1890,20241123,hyderabad,tablet,data analytics online
A1368,data analytics course,180,4297,200.04,24,5,0.046,1050,20241118,hyderabad,mobile,data analytics course
A1369,data analytics course,0,5518,243.83,15,10,0.046,1862,20241122,hyderabad,mobile,data analytics online
A1370,data analytics course,0,5039,235.44,24,7,0.046,1839,20241108,hyderabad,desktop,data analytics online
A1371,data analytics course,0,3596,210.31,23,9,0.046,1269,20241101,hyderbad,tablet,online data analytics
A1372,data analytics course,118,4845,190.25,11,3,0.046,1446,20241118,hyderabad,desktop,analytics for data
A1373,data analytics course,101,4883,237.89,11,6,0.046,1368,20241114,hyderbad,desktop,analytics for data
A1374,data analytics course,120,4618,200.91,18,7,0.058,1775,20241102,hyderabad,tablet,data analytics online
A1375,data analytics course,194,3941,240.35,27,10,0.052,1373,11112024,hyderabad,desktop,data analytics course
A1376,data analytics course,135,5096,230.32,14,4,0.03,1478,20241118,hyderbad,mobile,data analytics training
A1377,data analytics course,190,5537,188.98,20,4,0.021,1989,20241104,hyderabad,tablet,learn data analytics
A1378,data analytics course,198,4208,180.06,19,8,0.04,1462,20241108,hyderabad,mobile,data analytics training
A1379,data analytics course,87,5358,236.57,19,5,0.057,1141,20241102,hyderbad,tablet,learn data analytics
A1380,data analytics course,106,5583,218.81,13,3,0.028,1049,15112024,hyderabad,desktop,data analytics course
A1381,data analytics course,169,3069,227.7,12,5,0.03,1063,28112024,hyderabad,mobile,data analytics course
A1382,data analytics course,195,3738,202.08,18,7,0.046,1647,20241116,hyderabad,tablet,online data analytics
A1383,data analytics course,161,4852,235.1,10,8,0.05,1738,20241124,hyderabad,desktop,online data analytics
A1384,data analytics course,195,5120,249.6,26,3,0.015,1571,20241104,hyderabad,mobile,data analytics training
A1385,data analytics course,111,3550,231.81,10,9,0.081,1462,20241126,hyderabad,mobile,data analytics training
A1386,data analytics course,124,5618,205.95,25,7,0.056,1374,19112024,hyderbad,mobile,data analytics course
A1387,data analytics course,89,4700,219.95,28,6,0.067,1493,20241119,hyderabad,mobile,data analytics course
A1388,data analytics course,122,5874,201.04,10,7,0.046,1352,30112024,hyderbad,desktop,data analytics course
A1389,data analytics course,177,5965,199.7,28,3,0.017,1090,20241113,hyderabad,mobile,data analytics online
A1390,data analytics course,163,5774,221.61,29,9,0.055,1396,20241108,hyderabad,desktop,learn data analytics
A1391,data analytics course,124,4079,189.07,18,3,0.024,1430,20241123,hyderbad,desktop,data analytics course
A1392,data analytics course,105,3670,218.45,25,6,0.046,1650,20241122,hyderabad,desktop,online data analytics
A1393,data analytics course,122,3394,215.57,20,4,0.046,1053,20241103,hyderabad,mobile,data analytics online
A1394,data analytics course,166,5730,241.3,16,5,0.03,1505,20241117,hyderabad,mobile,data analytics online
A1395,data analytics course,96,3761,196.45,10,5,0.035,1518,20241130,hyderabad,tablet,online data analytics
A1396,data analytics course,135,4505,214.64,17,9,0.046,1500,6112024,hyderabad,mobile,online data analytics
A1397,data analytics course,179,3975,183.25,14,3,0.017,1505,20241106,hyderabad,tablet,data analytics course
A1398,data analytics course,163,0,206.46,14,3,0.046,1103,20241112,hyderabad,tablet,learn data analytics
A1399,data analytics course,198,5883,215.57,19,9,0.045,1182,27112024,hyderabad,mobile,data analytics online
A1400,data analytics course,86,3555,225.23,11,6,0.035,1193,20241111,hyderabad,desktop,data analytics training
A1401,data analytics course,89,3760,218.69,21,9,0.101,1474,25112024,hyderbad,desktop,learn data analytics
A1402,data analytics course,118,3596,236.66,29,9,0.076,1154,20241123,hyderabad,tablet,data analytics course
A1403,data analytics course,0,3217,232.15,21,8,0.046,1726,21112024,hyderabad,mobile,data analytics training
A1404,data analytics course,95,5386,184.96,23,8,0.051,1045,20112024,hyderabad,desktop,online data analytics
A1405,data analytics course,144,5381,199.43,10,10,0.069,1085,20241109,hyderbad,desktop,data analytics training
A1406,data analytics course,107,5536,238.75,15,3,0.034,1822,20241117,hyderabad,mobile,analytics for data
A1407,data analytics course,146,3165,211.09,16,7,0.048,1706,20241108,hyderabad,mobile,learn data analytics
A1408,data analytics course,114,5217,247.94,11,10,0.088,1876,20241118,hyderabad,desktop,data analytics online
A1409,data analytics course,162,4301,223.77,21,7,0.043,1066,20112024,hyderabad,mobile,learn data analytics
A1410,data analytics course,95,5971,214.57,29,10,0.046,1539,20241116,hyderabad,mobile,analytics for data
A1411,data analytics course,163,5160,184.84,19,4,0.041,1773,20241123,hyderabad,desktop,data analytics course
A1412,data analytics course,148,5947,212.38,12,4,0.046,1294,20241124,hyderbad,mobile,online data analytics
A1413,data analytics course,156,4150,223.17,20,10,0.064,1940,14112024,hyderbad,tablet,learn data analytics
