Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,CTR,CPC,ROAS
A1183,data analytics course,105,3234,238.8,27,10,0.095,1248,20241106,hyderabad,desktop,online data analytics,0.032467532467532464,2.2742857142857145,5.226130653266331
A1184,data analytics course,131,3913,203.69,14,10,0.046,1079,20241125,hyderabad,desktop,data analytics training,0.03347814975721952,1.5548854961832062,5.2972654524031615
A1185,data analytics course,129,3208,204.2,18,8,0.032,1456,20241129,hyderabad,desktop,learn data analytics,0.04021197007481297,1.5829457364341084,7.13026444662096
A1186,data analytics course,187,5972,220.64,30,7,0.037,1980,20241114,hyderabad,desktop,data analytics course,0.03131279303415941,1.1798930481283423,8.97389412617839
A1187,data analytics course,167,3662,235.43,10,7,0.042,1684,20241125,hyderabad,mobile,data analytics training,0.045603495357728015,1.4097604790419163,7.15286921802659
A1188,data analytics course,140,3359,182.13,29,7,0.045,1973,20241128,hyderabad,desktop,data analytics online,0.041679071152128606,1.3009285714285714,10.832921539559656
A1189,data analytics course,198,3700,220.67,14,5,0.046,1531,20241110,hyderabad,mobile,analytics for data,0.053513513513513515,1.1144949494949494,6.937961662210541
A1190,data analytics course,196,3835,218.07,10,9,0.041,1871,4112024,hyderabad,tablet,online data analytics,0.05110821382007823,1.1126020408163264,8.579813821250058
A1191,data analytics course,140,5638,208.02,22,5,0.046,1652,20241118,hyderabad,desktop,data analytics training,0.024831500532103583,1.485857142857143,7.941544082299778
A1192,data analytics course,157,5825,230.6,16,3,0.019,1041,20241116,hyderabad,desktop,data analytics training,0.026952789699570816,1.4687898089171973,4.514310494362532
A1193,data analytics course,91,5428,248.38,11,3,0.033,1835,22112024,hyderabad,tablet,learn data analytics,0.016764922623434046,2.7294505494505494,7.387873419760045
A1194,data analytics course,140,3571,238.12,21,9,0.064,1762,20241116,hyderabad,desktop,learn data analytics,0.03920470456454775,1.7008571428571428,7.399630438434403
A1195,data analytics course,154,3638,182.17,11,8,0.056,1413,20241104,hyderabad,mobile,online data analytics,0.04233095107201759,1.182922077922078,7.756491189548225
A1196,data analytics course,133,4505,200.52,23,3,0.039,1562,26112024,hyderabad,tablet,analytics for data,0.029522752497225305,1.5076691729323308,7.789746658687412
A1197,data analytics course,0,5016,238.59,26,9,0.046,1620,20241120,hyderabad,mobile,data analytics online,0.0,inf,6.789890607317993
A1198,data analytics course,141,3071,208.2,10,6,0.043,1647,18112024,hyderabad,tablet,data analytics online,0.045913383262780855,1.476595744680851,7.910662824207494
A1199,data analytics course,135,5682,215.57,30,3,0.046,1445,20241115,hyderabad,tablet,data analytics training,0.02375923970432946,1.5968148148148147,6.703159066660482
A1200,data analytics course,199,5067,247.38,24,8,0.059,1365,20241119,hyderabad,mobile,analytics for data,0.03927373199131636,1.2431155778894472,5.517826825127335
A1201,data analytics course,138,3971,184.87,28,3,0.022,1718,20241107,hyderabad,tablet,learn data analytics,0.03475195164945857,1.3396376811594204,9.29301671444799
A1202,data analytics course,175,4481,236.38,21,10,0.057,1257,20112024,hyderabad,desktop,data analytics course,0.03905378263780406,1.350742857142857,5.317708774007953
A1203,data analytics course,170,5476,186.29,25,4,0.024,1731,8112024,hyderabad,mobile,analytics for data,0.0310445580715851,1.0958235294117646,9.29196414192925
A1204,data analytics course,138,4426,203.75,24,10,0.072,1838,20241105,hyderabad,mobile,data analytics course,0.031179394487121554,1.4764492753623188,9.020858895705521
A1205,data analytics course,108,4080,247.8,18,4,0.037,1363,20241130,hyderabad,tablet,online data analytics,0.026470588235294117,2.2944444444444447,5.500403551251009
A1206,data analytics course,150,4113,219.67,12,7,0.047,1196,20241122,hyderabad,mobile,learn data analytics,0.03646973012399708,1.4644666666666666,5.444530432011654
A1207,data analytics course,90,5119,226.58,14,10,0.111,1348,20241107,hyderabad,desktop,analytics for data,0.01758155889822231,2.5175555555555555,5.94933356871745
A1208,data analytics course,98,3422,223.55,17,7,0.046,1414,20241119,hyderabad,tablet,online data analytics,0.02863822326125073,2.281122448979592,6.325206888839186
A1209,data analytics course,130,3327,224.83,13,3,0.023,1668,16112024,hyderabad,mobile,online data analytics,0.03907424105801022,1.7294615384615386,7.418938753725036
A1210,data analytics course,199,0,199.98,15,8,0.04,1467,20241108,hyderabad,tablet,data analytics training,,1.0049246231155777,7.335733573357336
A1211,data analytics course,101,3241,183.34,24,0,0.046,1483,10112024,hyderabad,tablet,data analytics training,0.031163221228016045,1.8152475247524753,8.088796771026509
A1212,data analytics course,118,3970,215.57,27,9,0.076,1036,20241119,hyderabad,desktop,data analytics course,0.029722921914357683,1.8268644067796609,4.805863524609176
A1213,data analytics course,199,5734,247.99,18,0,0.046,1455,20241111,hyderabad,desktop,data analytics online,0.03470526682943844,1.246180904522613,5.867172063389653
A1214,data analytics course,183,4001,237.85,23,4,0.022,1430,20241121,hyderabad,mobile,online data analytics,0.04573856535866033,1.299726775956284,6.0121925583350855
A1215,data analytics course,126,4206,233.76,29,10,0.041,1998,20241106,hyderabad,tablet,online data analytics,0.029957203994293864,1.8552380952380951,8.54722792607803
A1216,data analytics course,199,4745,215.57,13,9,0.046,1800,20241128,hyderabad,tablet,analytics for data,0.041938883034773444,1.0832663316582913,8.349955930788143
A1217,data analytics course,92,4042,200.75,15,7,0.076,1234,20241124,hyderabad,tablet,learn data analytics,0.022761009401286492,2.182065217391304,6.146948941469489
A1218,data analytics course,0,4883,249.61,10,3,0.046,1464,20241112,hyderabad,tablet,online data analytics,0.0,inf,5.865149633428148
A1219,data analytics course,92,3748,208.15,14,8,0.087,1297,20241102,hyderabad,desktop,analytics for data,0.02454642475987193,2.2625,6.231083353350948
A1220,data analytics course,135,3480,224.94,11,4,0.03,1398,20241123,hyderabad,tablet,data analytics online,0.03879310344827586,1.6662222222222223,6.2149906641771135
A1221,data analytics course,177,3007,223.22,30,8,0.045,1766,20241102,hyderabad,mobile,data analytics online,0.05886265380778184,1.261129943502825,7.911477466176866
A1222,data analytics course,117,3380,186.73,21,10,0.055,1958,20241119,hyderabad,desktop,data analytics training,0.03461538461538462,1.5959829059829058,10.485728056552242
A1223,data analytics course,127,4823,194.69,11,10,0.057,1496,15112024,hyderabad,desktop,data analytics course,0.026332158407630105,1.532992125984252,7.6840104781961065
A1224,data analytics course,132,4490,202.45,10,7,0.053,1441,20241110,hyderabad,mobile,data analytics online,0.029398663697104678,1.5337121212121212,7.117806865892813
A1225,data analytics course,102,5149,229.48,27,9,0.088,1137,26112024,hyderabad,desktop,learn data analytics,0.019809671780928337,2.249803921568627,4.954680146417989
A1226,data analytics course,91,4290,213.74,0,10,0.046,1797,20241116,hyderabad,mobile,online data analytics,0.021212121212121213,2.348791208791209,8.407410873023299
A1227,data analytics course,163,5643,217.4,30,6,0.046,1678,20241101,hyderabad,desktop,data analytics online,0.028885344674818358,1.3337423312883436,7.718491260349586
A1228,data analytics course,92,3916,188.1,0,6,0.065,1005,20241114,hyderabad,desktop,online data analytics,0.02349336057201226,2.0445652173913045,5.342902711323764
A1229,data analytics course,165,4551,185.35,30,0,0.046,1662,20241106,hyderabad,desktop,data analytics online,0.03625576796308504,1.1233333333333333,8.96681953061775
A1230,data analytics course,127,3344,201.7,10,8,0.046,1190,20241111,hyderabad,desktop,analytics for data,0.03797846889952153,1.5881889763779526,5.899851264253843
A1231,data analytics course,178,4441,231.97,22,4,0.022,1886,20241124,hyderabad,mobile,analytics for data,0.04008106282368836,1.3032022471910112,8.130361684700608
A1232,data analytics course,101,0,234.17,29,5,0.05,1568,20241127,hyderabad,mobile,data analytics training,,2.3185148514851486,6.695990092667721
A1233,data analytics course,161,5977,193.27,24,0,0.046,1366,13112024,hyderabad,desktop,online data analytics,0.02693659026267358,1.2004347826086956,7.067832565840534
A1234,data analytics course,95,4562,187.62,24,9,0.095,1239,20241126,hyderabad,desktop,data analytics training,0.02082419991231916,1.9749473684210528,6.60377358490566
A1235,data analytics course,85,5099,232.56,28,9,0.046,1526,2112024,hyderabad,mobile,data analytics training,0.016669935281427732,2.736,6.561747506019952
A1236,data analytics course,192,5852,181.05,16,8,0.042,1600,20241121,hyderabad,desktop,analytics for data,0.032809295967190705,0.94296875,8.83733775200221
A1237,data analytics course,80,3823,181.57,13,4,0.046,1564,20241113,hyderabad,desktop,online data analytics,0.020925974365681402,2.269625,8.61375777936884
A1238,data analytics course,191,4612,238.23,20,10,0.052,1531,1112024,hyderabad,mobile,learn data analytics,0.04141370338248049,1.2472774869109946,6.4265625655878775
A1239,data analytics course,147,5881,196.34,23,7,0.048,1614,20241118,hyderabad,desktop,data analytics training,0.024995749022275124,1.3356462585034015,8.220433941122542
A1240,data analytics course,100,5204,197.53,26,4,0.04,1675,24112024,hyderabad,tablet,data analytics course,0.01921598770176787,1.9753,8.47972459879512
A1241,data analytics course,82,5130,233.75,0,9,0.11,1505,15112024,hyderabad,mobile,data analytics online,0.015984405458089667,2.850609756097561,6.438502673796791
A1242,data analytics course,123,5231,202.93,30,10,0.081,1551,20241123,hyderabad,desktop,online data analytics,0.023513668514624355,1.6498373983739838,7.643029616123786
A1243,data analytics course,165,5980,248.41,17,3,0.018,1803,6112024,hyderabad,tablet,online data analytics,0.027591973244147156,1.5055151515151515,7.258161909745985
A1244,data analytics course,167,3202,214.87,26,6,0.036,1571,12112024,hyderabad,desktop,data analytics online,0.052154903185509055,1.2866467065868263,7.311397589240006
A1245,data analytics course,111,5847,196.71,21,9,0.081,1445,20241130,hyderabad,mobile,online data analytics,0.018984094407388404,1.7721621621621622,7.34583905241218
A1246,data analytics course,94,4359,215.57,28,5,0.045,1920,20241107,hyderabad,tablet,learn data analytics,0.021564579031888048,2.2932978723404256,8.906619659507353
A1247,data analytics course,179,3185,236.74,29,5,0.046,1156,20241111,hyderabad,desktop,data analytics course,0.05620094191522763,1.3225698324022346,4.882994001858579
A1248,data analytics course,166,5592,183.03,22,4,0.024,1636,20241122,hyderabad,tablet,online data analytics,0.029685264663805437,1.102590361445783,8.938425394744032
A1249,data analytics course,90,5062,191.4,23,6,0.046,1775,20241119,hyderabad,tablet,data analytics course,0.017779533781114184,2.126666666666667,9.273772204806686
A1250,data analytics course,106,5830,241.9,29,10,0.035,1897,20241102,hyderabad,desktop,data analytics training,0.01818181818181818,2.2820754716981133,7.842083505580819
A1251,data analytics course,0,4629,236.96,10,6,0.046,1183,6112024,hyderabad,desktop,data analytics training,0.0,inf,4.992403781228899
A1252,data analytics course,158,4780,247.2,23,9,0.046,1005,20241124,hyderabad,desktop,learn data analytics,0.03305439330543933,1.5645569620253164,4.065533980582525
A1253,data analytics course,187,3800,241.0,16,8,0.043,1842,20241109,hyderabad,mobile,analytics for data,0.049210526315789475,1.2887700534759359,7.643153526970955
A1254,data analytics course,95,4096,242.69,26,9,0.095,1550,22112024,hyderabad,tablet,online data analytics,0.023193359375,2.5546315789473684,6.386748526927356
A1255,data analytics course,118,3562,231.5,12,3,0.025,1856,20241119,hyderabad,desktop,data analytics course,0.03312745648512072,1.9618644067796611,8.017278617710582
A1256,data analytics course,166,3910,191.32,27,7,0.042,1505,20241115,hyderabad,mobile,analytics for data,0.04245524296675192,1.1525301204819276,7.866401839849467
A1257,data analytics course,146,5411,201.76,28,7,0.048,1393,14112024,hyderabad,desktop,data analytics online,0.026982073553871742,1.381917808219178,6.904242664551943
A1258,data analytics course,101,4026,219.68,22,9,0.089,1149,15112024,hyderabad,desktop,analytics for data,0.025086934923000497,2.175049504950495,5.230335032774946
A1259,data analytics course,185,3716,218.23,27,7,0.056,1015,20241103,hyderabad,desktop,online data analytics,0.04978471474703983,1.1796216216216215,4.651056225083628
A1260,data analytics course,147,5162,186.79,30,7,0.048,1733,20241125,hyderabad,desktop,analytics for data,0.028477334366524602,1.2706802721088435,9.27779859735532
A1261,data analytics course,188,3859,211.83,30,9,0.048,1719,20241128,hyderabad,mobile,online data analytics,0.048717284270536405,1.1267553191489363,8.114997875655005
A1262,data analytics course,122,3350,225.89,28,3,0.046,1509,20241124,hyderabad,desktop,data analytics online,0.036417910447761194,1.8515573770491802,6.680242595953783
A1263,data analytics course,143,5340,215.57,20,9,0.063,1223,20241105,hyderabad,tablet,online data analytics,0.026779026217228465,1.5074825174825175,5.673331168529944
A1264,data analytics course,170,3124,234.92,17,3,0.018,1232,20241111,hyderabad,desktop,data analytics training,0.05441741357234315,1.3818823529411763,5.244338498212158
A1265,data analytics course,114,5017,242.62,11,6,0.053,1303,20241117,hyderabad,mobile,data analytics online,0.022722742674905323,2.128245614035088,5.370538290330558
A1266,data analytics course,186,3424,201.81,27,3,0.016,1337,20241126,hyderabad,desktop,data analytics training,0.054322429906542055,1.085,6.625043357613597
A1267,data analytics course,120,4060,210.95,24,9,0.075,1376,20241105,hyderabad,tablet,data analytics online,0.029556650246305417,1.7579166666666666,6.522872718653709
A1268,data analytics course,130,5688,212.05,21,5,0.038,1454,17112024,hyderabad,desktop,learn data analytics,0.022855133614627286,1.6311538461538462,6.856873378920065
A1269,data analytics course,178,5029,189.79,25,8,0.045,1510,9112024,hyderabad,desktop,data analytics training,0.03539471067806721,1.0662359550561797,7.956162073871121
A1270,data analytics course,196,5476,204.63,19,4,0.02,1288,26112024,hyderabad,desktop,data analytics training,0.03579254930606282,1.044030612244898,6.294287250158823
A1271,data analytics course,110,5000,197.89,18,3,0.027,1110,20241112,hyderabad,desktop,online data analytics,0.022,1.799,5.609176815402496
A1272,data analytics course,95,4141,207.14,22,3,0.054,1929,20241111,hyderabad,tablet,learn data analytics,0.02294131852209611,2.1804210526315786,9.312542241961959
A1273,data analytics course,183,4791,232.97,27,5,0.046,1476,20241121,hyderabad,desktop,data analytics online,0.038196618659987476,1.2730601092896174,6.335579688371894
